"ref_range_id","chrom","range_start","range_end","name"
31173,"5",98635413,98752805,"FocusComplement"
31174,"5",98752806,98754615,"FocusRegion"
31175,"5",98754616,98780198,"FocusComplement"
31176,"5",98780199,98789945,"FocusRegion"
31177,"5",98789946,98807656,"FocusComplement"
31178,"5",98807657,98808307,"FocusRegion"
31179,"5",98808308,98997704,"FocusComplement"
31180,"5",98997705,99001004,"FocusRegion"
31181,"5",99001005,99415651,"FocusComplement"
31182,"5",99415652,99424449,"FocusRegion"
31183,"5",99424450,99424520,"FocusComplement"
31184,"5",99424521,99426431,"FocusRegion"
31185,"5",99426432,99736463,"FocusComplement"
31186,"5",99736464,99738332,"FocusRegion"
31187,"5",99738333,99747834,"FocusComplement"
31188,"5",99747835,99750007,"FocusRegion"
31189,"5",99750008,99843999,"FocusComplement"
31190,"5",99844000,99846102,"FocusRegion"
31191,"5",99846103,99876563,"FocusComplement"
31192,"5",99876564,99877168,"FocusRegion"
31193,"5",99877169,99925093,"FocusComplement"
31194,"5",99925094,99948382,"FocusRegion"
31195,"5",99948383,99948517,"FocusComplement"
31196,"5",99948518,99951281,"FocusRegion"
31197,"5",99951282,99954271,"FocusComplement"
31198,"5",99954272,99956534,"FocusRegion"
31199,"5",99956535,100074315,"FocusComplement"
31200,"5",100074316,100083550,"FocusRegion"
31201,"5",100083551,100435204,"FocusComplement"
31202,"5",100435205,100487158,"FocusRegion"
31203,"5",100487159,100517486,"FocusComplement"
31204,"5",100517487,100523435,"FocusRegion"
31205,"5",100523436,100662750,"FocusComplement"
31206,"5",100662751,100673191,"FocusRegion"
31207,"5",100673192,100729713,"FocusComplement"
31208,"5",100729714,100733132,"FocusRegion"
31209,"5",100733133,100772449,"FocusComplement"
31210,"5",100772450,100789624,"FocusRegion"
31211,"5",100789625,100852675,"FocusComplement"
31212,"5",100852676,100861874,"FocusRegion"
31213,"5",100861875,100865468,"FocusComplement"
31214,"5",100865469,100867079,"FocusRegion"
31215,"5",100867080,101152159,"FocusComplement"
31216,"5",101152160,101154338,"FocusRegion"
31217,"5",101154339,101207387,"FocusComplement"
31218,"5",101207388,101211688,"FocusRegion"
31219,"5",101211689,101616809,"FocusComplement"
31220,"5",101616810,101621419,"FocusRegion"
31221,"5",101621420,101700073,"FocusComplement"
31222,"5",101700074,101701595,"FocusRegion"
31223,"5",101701596,101707703,"FocusComplement"
31224,"5",101707704,101710573,"FocusRegion"
31225,"5",101710574,101716723,"FocusComplement"
31226,"5",101716724,101716960,"FocusRegion"
31227,"5",101716961,101717309,"FocusComplement"
31228,"5",101717310,101718703,"FocusRegion"
31229,"5",101718704,101784638,"FocusComplement"
31230,"5",101784639,101787528,"FocusRegion"
31231,"5",101787529,101819232,"FocusComplement"
31232,"5",101819233,101822718,"FocusRegion"
31233,"5",101822719,101848042,"FocusComplement"
31234,"5",101848043,101849173,"FocusRegion"
31235,"5",101849174,101940672,"FocusComplement"
31236,"5",101940673,101941553,"FocusRegion"
31237,"5",101941554,102056713,"FocusComplement"
31238,"5",102056714,102058336,"FocusRegion"
31239,"5",102058337,102143058,"FocusComplement"
31240,"5",102143059,102148987,"FocusRegion"
31241,"5",102148988,102213384,"FocusComplement"
31242,"5",102213385,102218743,"FocusRegion"
31243,"5",102218744,102272822,"FocusComplement"
31244,"5",102272823,102274000,"FocusRegion"
31245,"5",102274001,102497828,"FocusComplement"
31246,"5",102497829,102504766,"FocusRegion"
31247,"5",102504767,102618079,"FocusComplement"
31248,"5",102618080,102620170,"FocusRegion"
31249,"5",102620171,102646124,"FocusComplement"
31250,"5",102646125,102660360,"FocusRegion"
31251,"5",102660361,102904637,"FocusComplement"
31252,"5",102904638,102918971,"FocusRegion"
31253,"5",102918972,102919064,"FocusComplement"
31254,"5",102919065,102921177,"FocusRegion"
31255,"5",102921178,102953530,"FocusComplement"
31256,"5",102953531,102954707,"FocusRegion"
31257,"5",102954708,103148601,"FocusComplement"
31258,"5",103148602,103153784,"FocusRegion"
31259,"5",103153785,103400306,"FocusComplement"
31260,"5",103400307,103409679,"FocusRegion"
31261,"5",103409680,103527415,"FocusComplement"
31262,"5",103527416,103531290,"FocusRegion"
31263,"5",103531291,103819376,"FocusComplement"
31264,"5",103819377,103820090,"FocusRegion"
31265,"5",103820091,103824471,"FocusComplement"
31266,"5",103824472,103826094,"FocusRegion"
31267,"5",103826095,103827677,"FocusComplement"
31268,"5",103827678,103829598,"FocusRegion"
31269,"5",103829599,103867078,"FocusComplement"
31270,"5",103867079,103867914,"FocusRegion"
31271,"5",103867915,103870660,"FocusComplement"
31272,"5",103870661,103877535,"FocusRegion"
31273,"5",103877536,104723178,"FocusComplement"
31274,"5",104723179,104723810,"FocusRegion"
31275,"5",104723811,104990794,"FocusComplement"
31276,"5",104990795,104991344,"FocusRegion"
31277,"5",104991345,106290146,"FocusComplement"
31278,"5",106290147,106292887,"FocusRegion"
31279,"5",106292888,106857667,"FocusComplement"
31280,"5",106857668,106891761,"FocusRegion"
31281,"5",106891762,107269293,"FocusComplement"
31282,"5",107269294,107269923,"FocusRegion"
31283,"5",107269924,107509362,"FocusComplement"
31284,"5",107509363,107530290,"FocusRegion"
31285,"5",107530291,107929305,"FocusComplement"
31286,"5",107929306,107980823,"FocusRegion"
31287,"5",107980824,108130727,"FocusComplement"
31288,"5",108130728,108143250,"FocusRegion"
31289,"5",108143251,108399740,"FocusComplement"
31290,"5",108399741,108400311,"FocusRegion"
31291,"5",108400312,108409232,"FocusComplement"
31292,"5",108409233,108439785,"FocusRegion"
31293,"5",108439786,108542804,"FocusComplement"
31294,"5",108542805,108572765,"FocusRegion"
31295,"5",108572766,108802704,"FocusComplement"
31296,"5",108802705,108803133,"FocusRegion"
31297,"5",108803134,108945297,"FocusComplement"
31298,"5",108945298,108980844,"FocusRegion"
31299,"5",108980845,109476496,"FocusComplement"
31300,"5",109476497,109487597,"FocusRegion"
31301,"5",109487598,109577118,"FocusComplement"
31302,"5",109577119,109577502,"FocusRegion"
31303,"5",109577503,109677189,"FocusComplement"
31304,"5",109677190,109677862,"FocusRegion"
31305,"5",109677863,109824643,"FocusComplement"
31306,"5",109824644,109825035,"FocusRegion"
31307,"5",109825036,109826781,"FocusComplement"
31308,"5",109826782,109827305,"FocusRegion"
31309,"5",109827306,110102281,"FocusComplement"
31310,"5",110102282,110119169,"FocusRegion"
31311,"5",110119170,110808013,"FocusComplement"
31312,"5",110808014,110809764,"FocusRegion"
31313,"5",110809765,112113873,"FocusComplement"
31314,"5",112113874,112117629,"FocusRegion"
31315,"5",112117630,112392498,"FocusComplement"
31316,"5",112392499,112395863,"FocusRegion"
31317,"5",112395864,112891301,"FocusComplement"
31318,"5",112891302,112892014,"FocusRegion"
31319,"5",112892015,113626773,"FocusComplement"
31320,"5",113626774,113637765,"FocusRegion"
31321,"5",113637766,113670896,"FocusComplement"
31322,"5",113670897,113672008,"FocusRegion"
31323,"5",113672009,113723715,"FocusComplement"
31324,"5",113723716,113726224,"FocusRegion"
31325,"5",113726225,113761485,"FocusComplement"
31326,"5",113761486,113764661,"FocusRegion"
31327,"5",113764662,113921243,"FocusComplement"
31328,"5",113921244,113925502,"FocusRegion"
31329,"5",113925503,114384307,"FocusComplement"
31330,"5",114384308,114385558,"FocusRegion"
31331,"5",114385559,114805108,"FocusComplement"
31332,"5",114805109,114806992,"FocusRegion"
31333,"5",114806993,114904922,"FocusComplement"
31334,"5",114904923,114907626,"FocusRegion"
31335,"5",114907627,114995724,"FocusComplement"
31336,"5",114995725,114996416,"FocusRegion"
31337,"5",114996417,115028620,"FocusComplement"
31338,"5",115028621,115033744,"FocusRegion"
31339,"5",115033745,115145972,"FocusComplement"
31340,"5",115145973,115148481,"FocusRegion"
31341,"5",115148482,115196656,"FocusComplement"
31342,"5",115196657,115197118,"FocusRegion"
31343,"5",115197119,115312483,"FocusComplement"
31344,"5",115312484,115314571,"FocusRegion"
31345,"5",115314572,116132340,"FocusComplement"
31346,"5",116132341,116188515,"FocusRegion"
31347,"5",116188516,116504745,"FocusComplement"
31348,"5",116504746,116512295,"FocusRegion"
31349,"5",116512296,117158454,"FocusComplement"
31350,"5",117158455,117189485,"FocusRegion"
31351,"5",117189486,117607227,"FocusComplement"
31352,"5",117607228,117608298,"FocusRegion"
31353,"5",117608299,117717615,"FocusComplement"
31354,"5",117717616,117717921,"FocusRegion"
31355,"5",117717922,117717965,"FocusComplement"
31356,"5",117717966,117718355,"FocusRegion"
31357,"5",117718356,117775628,"FocusComplement"
31358,"5",117775629,117778008,"FocusRegion"
31359,"5",117778009,117778212,"FocusComplement"
31360,"5",117778213,117789265,"FocusRegion"
31361,"5",117789266,117982279,"FocusComplement"
31362,"5",117982280,117986082,"FocusRegion"
31363,"5",117986083,117986615,"FocusComplement"
31364,"5",117986616,117987732,"FocusRegion"
31365,"5",117987733,118136108,"FocusComplement"
31366,"5",118136109,118139452,"FocusRegion"
31367,"5",118139453,118375015,"FocusComplement"
31368,"5",118375016,118377042,"FocusRegion"
31369,"5",118377043,118379614,"FocusComplement"
31370,"5",118379615,118384380,"FocusRegion"
31371,"5",118384381,118731456,"FocusComplement"
31372,"5",118731457,118733665,"FocusRegion"
31373,"5",118733666,118738378,"FocusComplement"
31374,"5",118738379,118749701,"FocusRegion"
31375,"5",118749702,118864693,"FocusComplement"
31376,"5",118864694,118864999,"FocusRegion"
31377,"5",118865000,119236421,"FocusComplement"
31378,"5",119236422,119244606,"FocusRegion"
31379,"5",119244607,119270287,"FocusComplement"
31380,"5",119270288,119270878,"FocusRegion"
31381,"5",119270879,119975252,"FocusComplement"
31382,"5",119975253,119977017,"FocusRegion"
31383,"5",119977018,120329556,"FocusComplement"
31384,"5",120329557,120330954,"FocusRegion"
31385,"5",120330955,120331211,"FocusComplement"
31386,"5",120331212,120332298,"FocusRegion"
31387,"5",120332299,120662945,"FocusComplement"
31388,"5",120662946,120670239,"FocusRegion"
31389,"5",120670240,120794957,"FocusComplement"
31390,"5",120794958,120804551,"FocusRegion"
31391,"5",120804552,120855088,"FocusComplement"
31392,"5",120855089,120862326,"FocusRegion"
31393,"5",120862327,121035762,"FocusComplement"
31394,"5",121035763,121039091,"FocusRegion"
31395,"5",121039092,121294256,"FocusComplement"
31396,"5",121294257,121295844,"FocusRegion"
31397,"5",121295845,121566230,"FocusComplement"
31398,"5",121566231,121579645,"FocusRegion"
31399,"5",121579646,121732703,"FocusComplement"
31400,"5",121732704,121733141,"FocusRegion"
31401,"5",121733142,121740136,"FocusComplement"
31402,"5",121740137,121740799,"FocusRegion"
31403,"5",121740800,121740895,"FocusComplement"
31404,"5",121740896,121741288,"FocusRegion"
31405,"5",121741289,121820689,"FocusComplement"
31406,"5",121820690,121828217,"FocusRegion"
31407,"5",121828218,122049507,"FocusComplement"
31408,"5",122049508,122101855,"FocusRegion"
31409,"5",122101856,122139309,"FocusComplement"
31410,"5",122139310,122139825,"FocusRegion"
31411,"5",122139826,122878684,"FocusComplement"
31412,"5",122878685,122883902,"FocusRegion"
31413,"5",122883903,122971688,"FocusComplement"
31414,"5",122971689,122976332,"FocusRegion"
31415,"5",122976333,123143695,"FocusComplement"
31416,"5",123143696,123154120,"FocusRegion"
31417,"5",123154121,123190349,"FocusComplement"
31418,"5",123190350,123198113,"FocusRegion"
31419,"5",123198114,123414500,"FocusComplement"
31420,"5",123414501,123415149,"FocusRegion"
31421,"5",123415150,123445829,"FocusComplement"
31422,"5",123445830,123447885,"FocusRegion"
31423,"5",123447886,123448793,"FocusComplement"
31424,"5",123448794,123449261,"FocusRegion"
31425,"5",123449262,123845902,"FocusComplement"
31426,"5",123845903,123849788,"FocusRegion"
31427,"5",123849789,123998257,"FocusComplement"
31428,"5",123998258,124017118,"FocusRegion"
31429,"5",124017119,124077731,"FocusComplement"
31430,"5",124077732,124083350,"FocusRegion"
31431,"5",124083351,124203717,"FocusComplement"
31432,"5",124203718,124205228,"FocusRegion"
31433,"5",124205229,124206696,"FocusComplement"
31434,"5",124206697,124207416,"FocusRegion"
31435,"5",124207417,124351021,"FocusComplement"
31436,"5",124351022,124351354,"FocusRegion"
31437,"5",124351355,124372630,"FocusComplement"
31438,"5",124372631,124373074,"FocusRegion"
31439,"5",124373075,124404467,"FocusComplement"
31440,"5",124404468,124412423,"FocusRegion"
31441,"5",124412424,124420869,"FocusComplement"
31442,"5",124420870,124424882,"FocusRegion"
31443,"5",124424883,124469885,"FocusComplement"
31444,"5",124469886,124474031,"FocusRegion"
31445,"5",124474032,125169566,"FocusComplement"
31446,"5",125169567,125171168,"FocusRegion"
31447,"5",125171169,125289712,"FocusComplement"
31448,"5",125289713,125319625,"FocusRegion"
31449,"5",125319626,125642998,"FocusComplement"
31450,"5",125642999,125643711,"FocusRegion"
31451,"5",125643712,125661250,"FocusComplement"
31452,"5",125661251,125664387,"FocusRegion"
31453,"5",125664388,125781208,"FocusComplement"
31454,"5",125781209,125799084,"FocusRegion"
31455,"5",125799085,125886605,"FocusComplement"
31456,"5",125886606,125889412,"FocusRegion"
31457,"5",125889413,125934757,"FocusComplement"
31458,"5",125934758,125940088,"FocusRegion"
31459,"5",125940089,126326814,"FocusComplement"
31460,"5",126326815,126333077,"FocusRegion"
31461,"5",126333078,126377884,"FocusComplement"
31462,"5",126377885,126378417,"FocusRegion"
31463,"5",126378418,126378450,"FocusComplement"
31464,"5",126378451,126380486,"FocusRegion"
31465,"5",126380487,126533120,"FocusComplement"
31466,"5",126533121,126535732,"FocusRegion"
31467,"5",126535733,126590583,"FocusComplement"
31468,"5",126590584,126590940,"FocusRegion"
31469,"5",126590941,126593152,"FocusComplement"
31470,"5",126593153,126596401,"FocusRegion"
31471,"5",126596402,126637101,"FocusComplement"
31472,"5",126637102,126643345,"FocusRegion"
31473,"5",126643346,126653230,"FocusComplement"
31474,"5",126653231,126653692,"FocusRegion"
31475,"5",126653693,126844258,"FocusComplement"
31476,"5",126844259,126844903,"FocusRegion"
31477,"5",126844904,126923647,"FocusComplement"
31478,"5",126923648,126924720,"FocusRegion"
31479,"5",126924721,126937188,"FocusComplement"
31480,"5",126937189,126938590,"FocusRegion"
31481,"5",126938591,126944968,"FocusComplement"
31482,"5",126944969,126947263,"FocusRegion"
31483,"5",126947264,126950772,"FocusComplement"
31484,"5",126950773,126951754,"FocusRegion"
31485,"5",126951755,126951858,"FocusComplement"
31486,"5",126951859,126952288,"FocusRegion"
31487,"5",126952289,127103344,"FocusComplement"
31488,"5",127103345,127119091,"FocusRegion"
31489,"5",127119092,127262485,"FocusComplement"
31490,"5",127262486,127263614,"FocusRegion"
31491,"5",127263615,127861272,"FocusComplement"
31492,"5",127861273,127862499,"FocusRegion"
31493,"5",127862500,128219571,"FocusComplement"
31494,"5",128219572,128221896,"FocusRegion"
31495,"5",128221897,128512082,"FocusComplement"
31496,"5",128512083,128527497,"FocusRegion"
31497,"5",128527498,128619164,"FocusComplement"
31498,"5",128619165,128622192,"FocusRegion"
31499,"5",128622193,129116111,"FocusComplement"
31500,"5",129116112,129118441,"FocusRegion"
31501,"5",129118442,129177798,"FocusComplement"
31502,"5",129177799,129183447,"FocusRegion"
31503,"5",129183448,129198374,"FocusComplement"
31504,"5",129198375,129203005,"FocusRegion"
31505,"5",129203006,129292556,"FocusComplement"
31506,"5",129292557,129298424,"FocusRegion"
31507,"5",129298425,129418116,"FocusComplement"
31508,"5",129418117,129419359,"FocusRegion"
31509,"5",129419360,129448851,"FocusComplement"
31510,"5",129448852,129449187,"FocusRegion"
31511,"5",129449188,129483934,"FocusComplement"
31512,"5",129483935,129485375,"FocusRegion"
31513,"5",129485376,129524555,"FocusComplement"
31514,"5",129524556,129525041,"FocusRegion"
31515,"5",129525042,129722284,"FocusComplement"
31516,"5",129722285,129722878,"FocusRegion"
31517,"5",129722879,129769200,"FocusComplement"
31518,"5",129769201,129773951,"FocusRegion"
31519,"5",129773952,130441249,"FocusComplement"
31520,"5",130441250,130444600,"FocusRegion"
31521,"5",130444601,130656053,"FocusComplement"
31522,"5",130656054,130656993,"FocusRegion"
31523,"5",130656994,130788792,"FocusComplement"
31524,"5",130788793,130789634,"FocusRegion"
31525,"5",130789635,130963596,"FocusComplement"
31526,"5",130963597,130965614,"FocusRegion"
31527,"5",130965615,131205527,"FocusComplement"
31528,"5",131205528,131207438,"FocusRegion"
31529,"5",131207439,131214899,"FocusComplement"
31530,"5",131214900,131217000,"FocusRegion"
31531,"5",131217001,131288300,"FocusComplement"
31532,"5",131288301,131297147,"FocusRegion"
31533,"5",131297148,131675182,"FocusComplement"
31534,"5",131675183,131689680,"FocusRegion"
31535,"5",131689681,132080909,"FocusComplement"
31536,"5",132080910,132096514,"FocusRegion"
31537,"5",132096515,132118838,"FocusComplement"
31538,"5",132118839,132121525,"FocusRegion"
31539,"5",132121526,132226009,"FocusComplement"
31540,"5",132226010,132226705,"FocusRegion"
31541,"5",132226706,132462010,"FocusComplement"
31542,"5",132462011,132473237,"FocusRegion"
31543,"5",132473238,132910043,"FocusComplement"
31544,"5",132910044,132913055,"FocusRegion"
31545,"5",132913056,133033537,"FocusComplement"
31546,"5",133033538,133047057,"FocusRegion"
31547,"5",133047058,133279233,"FocusComplement"
31548,"5",133279234,133283249,"FocusRegion"
31549,"5",133283250,133455892,"FocusComplement"
31550,"5",133455893,133462000,"FocusRegion"
