pheno	geno	intercept	gsEffect	r2	pval
GDD_DTA_NC06_BLUP.Hung_2012_nam	rlcbp	-2741.24915542361	7.70789339331259e-06	0.163307572300723	5.08901533369329e-176
GDD_DTS_NC06_BLUP.Hung_2012_nam	rlcbp	-2787.64275752551	7.86114082882955e-06	0.148554281724393	1.01487905643165e-158
GDD_DTA_MO06_BLUP.Hung_2012_nam	rlcbp	-1409.67930104719	4.97692193884851e-06	0.0824682116345812	3.09063952730045e-52
GDD_DTS_MO06_BLUP.Hung_2012_nam	rlcbp	-1784.37110688184	5.8258393382081e-06	0.101220608910283	1.89075121930912e-64
GDD_DTA_NY06_BLUP.Hung_2012_nam	rlcbp	-2063.78003659734	6.28359614970392e-06	0.223635220535806	4.28203787818678e-224
GDD_DTS_NY06_BLUP.Hung_2012_nam	rlcbp	-1498.64106582707	5.12018178454721e-06	0.213570787959484	9.1639174042894e-204
GDD_DTA_IL06_BLUP.Hung_2012_nam	rlcbp	-2929.80986723481	8.19776145374211e-06	0.167492880605354	5.60788889216852e-174
GDD_DTS_IL06_BLUP.Hung_2012_nam	rlcbp	-2816.17107384353	8.00876167607913e-06	0.156716679666474	2.34903959808212e-156
GDD_DTA_FL06_BLUP.Hung_2012_nam	rlcbp	-549.959859739398	3.05958604783165e-06	0.104022365097129	4.82967559010065e-104
GDD_DTS_FL06_BLUP.Hung_2012_nam	rlcbp	-822.169763346048	3.68039841475906e-06	0.110113448923242	1.11976238239668e-111
GDD_DTA_PR06_BLUP.Hung_2012_nam	rlcbp	-1045.8904523004	4.27586328840168e-06	0.0736401930578958	1.61611335519526e-65
GDD_DTS_PR06_BLUP.Hung_2012_nam	rlcbp	-1324.51929462239	4.88865700380243e-06	0.089938629638425	2.04906155195025e-92
GDD_DTA_NC07_BLUP.Hung_2012_nam	rlcbp	-2442.43552831993	7.08649914350848e-06	0.16641597632633	2.30621732811847e-180
GDD_DTS_NC07_BLUP.Hung_2012_nam	rlcbp	-2370.88060783323	6.97699161073096e-06	0.140532585461997	1.93412641758786e-150
GDD_DTA_MO07_BLUP.Hung_2012_nam	rlcbp	-2963.73796717521	8.12655289068809e-06	0.195493240606207	6.55166021534629e-115
GDD_DTS_MO07_BLUP.Hung_2012_nam	rlcbp	-3273.6155219578	8.83121225219151e-06	0.186681679369381	1.96227865307316e-109
GDD_DTA_NY07_BLUP.Hung_2012_nam	rlcbp	-1523.10126662888	4.97513614778663e-06	0.211149588254938	1.05191885643369e-231
GDD_DTS_NY07_BLUP.Hung_2012_nam	rlcbp	-1454.78346617645	4.90221509518787e-06	0.205968481515966	1.29081588823954e-224
GDD_DTA_IL07_BLUP.Hung_2012_nam	rlcbp	-1812.97406830363	5.77637820548179e-06	0.19700960370534	5.53246051025367e-215
GDD_DTS_IL07_BLUP.Hung_2012_nam	rlcbp	-2113.56007927312	6.45444505032742e-06	0.211694571637164	1.24310091681084e-232
GDD_DTA_FL07_BLUP.Hung_2012_nam	rlcbp	30.1327307247446	1.86781453976468e-06	0.0230195099714052	1.96135378962612e-17
GDD_DTS_FL07_BLUP.Hung_2012_nam	rlcbp	-293.582576275116	2.58889251897955e-06	0.0333810199781547	2.08464942722907e-24
sqrt_diseased_leaf_area1_BLUP.Poland_2011_nam	rlcbp	45.7652695084075	-8.99245169367292e-08	0.0693220948953746	5.34695044684204e-66
sqrt_diseased_leaf_area2_BLUP.Poland_2011_nam	rlcbp	57.5816829951971	-1.13330966859533e-07	0.0726286505708739	3.54882584577891e-69
sqrt_diseased_leaf_area3_BLUP.Poland_2011_nam	rlcbp	61.5590120316658	-1.19200248949438e-07	0.0775111116275312	6.87868210570398e-74
diseased_leaf_area1_BLUP.Poland_2011_nam	rlcbp	285.184438424708	-5.78830890770097e-07	0.0597627956189467	7.17505642515563e-57
diseased_leaf_area2_BLUP.Poland_2011_nam	rlcbp	440.251961205358	-8.94267147170115e-07	0.0643110587732167	3.34123329478265e-61
diseased_leaf_area3_BLUP.Poland_2011_nam	rlcbp	605.72327553681	-1.220739119438e-06	0.0728924828725633	1.97715858460285e-69
northern_leaf_blight_index_BLUP.Poland_2011_nam	rlcbp	54.9686548442805	-1.07485244246837e-07	0.0741025506446806	1.34891048953585e-70
tassel_length_BLUP.Brown_2011_nam	rlcbp	-212.860295294323	1.14043295836635e-06	0.00777452758936108	3.73119935317314e-09
spike_length_BLUP.Brown_2011_nam	rlcbp	-64.5622407995632	6.27697525503239e-07	0.0032408689590173	0.000143422639291374
branch_zone_BLUP.Brown_2011_nam	rlcbp	-148.298054494763	5.12735432863118e-07	0.00512208321161921	1.73352521981386e-06
branch_number_transformed_BLUP.Brown_2011_nam	rlcbp	-25.8606069335615	9.62055963458741e-08	0.0091974881027973	1.40943641162472e-10
cob_length_BLUP.Brown_2011_nam	rlcbp	91.4527629188924	7.90257377200675e-08	0.000283179875974887	0.261401344960656
cob_diameter_BLUP.Brown_2011_nam	rlcbp	21.3670127797844	1.00788232307195e-08	0.000179678828219371	0.371012188175855
ear_row_number_transformed_BLUP.Brown_2011_nam	rlcbp	43.3869540738748	-3.98238901954558e-08	0.00575811297008248	3.95150667477275e-07
southern_leaf_blight_BLUP.Bian_2014_Kump_2011_nam	rlcbp	-59.7124949045702	1.39601902464287e-07	0.179418656750151	3.41843023771995e-196
starch_kernel_BLUP.Cook_2012_nam	rlcbp	82.133801257791	-3.07072978242627e-08	0.00229061248652577	0.00129597800344337
protein_kernel_BLUP.Cook_2012_nam	rlcbp	-6.43089014182646	4.25102324410023e-08	0.0176981336271473	2.79452918947415e-19
oil_kernel_BLUP.Cook_2012_nam	rlcbp	-0.156766689566808	9.38293464345270e-09	0.00160503757477419	0.00709582538514295
lesion_severity_BLUP.Olukolu_2014_nam	rlcbp	22.7682224475267	-3.66108454066813e-08	0.00378354979924625	0.000577259918351686
height_ratio_BLUP.Olukolu_2014_nam	rlcbp	1.04961223477725	-7.55544326961136e-10	0.000177722834559948	0.455998052923458
stalk_width_ratio_BLUP.Olukolu_2014_nam	rlcbp	0.364981426063175	3.19883614527764e-10	5.96749644520892e-05	0.665778978959852
DTA_ratio_BLUP.Olukolu_2014_nam	rlcbp	0.873828170394059	1.63987958961535e-10	0.00018686902118013	0.444122208146812
glsblup.Benson_2015_nam	rlcbp	512.833001088503	-9.73583530015207e-07	0.141921738944744	9.66328277716483e-112
alphaT_transformed_BLUE.Diepenbrock_2017_nam	rlcbp	0.681038760010771	3.54548113580673e-09	0.000813764938488767	0.0573450573180822
deltaT_transformed_BLUE.Diepenbrock_2017_nam	rlcbp	0.916151939304786	4.78823010729239e-11	5.28716167748326e-05	0.630410504624565
gammaT_transformed_BLUE.Diepenbrock_2017_nam	rlcbp	-1.9256346671026	1.79765962252859e-08	0.00121936242838733	0.0199315147756394
TotalT_transformed_BLUE.Diepenbrock_2017_nam	rlcbp	-2.40377676771353	2.03254009930901e-08	0.00144781834048725	0.0111884032061865
alphaT3_transformed_BLUE.Diepenbrock_2017_nam	rlcbp	9.61930041974433	-1.25234130469218e-08	0.00908533826693693	1.98415562970403e-10
deltaT3_transformed_BLUE.Diepenbrock_2017_nam	rlcbp	1.20175014058746	-8.19168815922273e-10	0.00033663074700931	0.226174487346692
gammaT3_transformed_BLUE.Diepenbrock_2017_nam	rlcbp	5.72840456285461	-2.17423917581586e-09	6.38721547156407e-05	0.595036334510902
TotalT3_transformed_BLUE.Diepenbrock_2017_nam	rlcbp	11.1045375536135	-1.02162111367371e-08	0.000715639944553713	0.0753160114833263
TotalT_plus_T3_transformed_BLUE.Diepenbrock_2017_nam	rlcbp	3.07018467775562	1.55331684299218e-09	0.000144413017783609	0.423758569897593
plastochromanol8_transformed_BLUE.Diepenbrock_2017_nam	rlcbp	0.653955169612641	7.90609361189563e-10	0.000324017948818519	0.230400582133012
alphaT_div_gammaT_transformed_BLUE.Diepenbrock_2017_nam	rlcbp	0.593982895326073	-4.52659677579371e-10	0.000102965475511164	0.499206033060119
alphaT3_div_gammaT3_transformed_BLUE.Diepenbrock_2017_nam	rlcbp	1.28656160902679	-1.00928114317695e-09	0.000289652549916038	0.258003964478735
gammaT_div_gammaTPlusalphaT_transformed_BLUE.Diepenbrock_2017_nam	rlcbp	0.595645779320499	2.83162899800242e-10	0.000211102675168527	0.333248337752034
gammaT3_div_gammaT3PlusalphaT3_transformed_BLUE.Diepenbrock_2017_nam	rlcbp	0.287732360224809	5.69320752570661e-10	0.00122617414645235	0.0199219478542228
deltaT_div_gammaTPlusalphaT_transformed_BLUE.Diepenbrock_2017_nam	rlcbp	0.257596507286236	-3.13723809687526e-10	0.00152699512062698	0.00975644857400933
deltaT_div_alphaT_transformed_BLUE.Diepenbrock_2017_nam	rlcbp	0.761182319349613	-7.46385361868816e-10	0.000742145914687195	0.0715875985060019
deltaT_div_gammaT_transformed_BLUE.Diepenbrock_2017_nam	rlcbp	0.367594657019554	-4.5368155461755e-10	0.000588990022486049	0.10832602902474
deltaT3_div_gammaT3PlusalphaT3_transformed_BLUE.Diepenbrock_2017_nam	rlcbp	0.00927396515978448	1.91319496941932e-10	0.000475006440691824	0.151174964168598
deltaT3_div_alphaT3_transformed_BLUE.Diepenbrock_2017_nam	rlcbp	-0.00580738935028463	4.84981190358963e-10	0.000825654604751489	0.0582083282650544
deltaT3_div_gammaT3_transformed_BLUE.Diepenbrock_2017_nam	rlcbp	-0.0467610413346131	4.86493760369107e-10	0.000491619709599966	0.143934456624913
TotalT_div_totalT3_transformed_BLUE.Diepenbrock_2017_nam	rlcbp	-1.56652272725551	5.80870548549654e-09	0.00230300390503859	0.00141745435683938
leaf_length_BLUP.Tian_2011_nam	rlcbp	-2191.11581708996	6.2457917203474e-06	0.0826232220592443	1.77535681539742e-85
leaf_width_BLUP.Tian_2011_nam	rlcbp	-400.079033004493	1.03841268006342e-06	0.0973199640109076	3.98987923442221e-101
upper_leaf_angle_BLUP.Tian_2011_nam	rlcbp	29.1080353914972	8.10264721239214e-08	0.000989373872561987	0.0358880012593038
leaf_angle_boxcox_transformed_BLUP.Tian_2011_nam	rlcbp	4231863.75195316	0.0159853120040558	0.000104247774968414	0.495915558451121
flecking_ls_mean.Olukolu_2016_nam	rlcbp	-10.7144418193886	2.49393164810782e-08	0.00855166126814305	4.59719941925657e-10
flecking_poisson_transformation_BLUP.Olukolu_2016_nam	rlcbp	-2.79688580068111	5.92179686601641e-09	0.00170115579848002	0.00551678875683376
last_leaf_with_epicuticular_wax.Foerster_2015_nam	rlcbp	41.2518878459022	-7.11024436872473e-08	0.0314160785740557	2.73480014667619e-28
DTA_BLUP.Buckler_2009_nam	rlgbp	58.6799090026486	2.21311149701185e-08	0.00185467078402547	0.00375759497446476
DTS_BLUP.Buckler_2009_nam	rlgbp	55.8156454126804	2.77239696284631e-08	0.00240825520426927	0.0009580768934082
ASI_BLUP.Buckler_2009_nam	rlgbp	-1.17292621546581	3.50208746905893e-09	0.000656674980480807	0.0847461224973922
ALL_rind_penetrometer_resistance_BLUE.Peiffer_2013_nam	rlgbp	10.5626113081111	-6.3643505257341e-09	0.00459144200079107	0.000106193131400607
ALL_rind_penetrometer_resistance_BLUP.Peiffer_2013_nam	rlgbp	10.7902715853476	-6.62272066358335e-09	0.0244325933538828	2.5605832165155e-19
MO_rind_penetrometer_resistance_BLUE.Peiffer_2013_nam	rlgbp	20.598338386334	-1.93970201764126e-08	0.0155320130972644	3.86846704471253e-16
MO_rind_penetrometer_resistance_BLUP.Peiffer_2013_nam	rlgbp	14.9837357836614	-1.18301022950322e-08	0.0195214490092474	6.36895356729794e-20
NY_rind_penetrometer_resistance_BLUE.Peiffer_2013_nam	rlgbp	12.7849181205744	-8.09845281871944e-09	0.00370182966073085	6.53187266428593e-05
NY_rind_penetrometer_resistance_BLUP.Peiffer_2013_nam	rlgbp	9.9380655659107	-4.66772494034225e-09	0.00395141544358777	3.70114107648848e-05
WI_rind_penetrometer_resistance_BLUE.Peiffer_2013_nam	rlgbp	12.8865098538079	-8.13945759970045e-09	0.00179764793905957	0.0152903635622962
WI_rind_penetrometer_resistance_BLUP.Peiffer_2013_nam	rlgbp	9.23651554260541	-3.16714835902503e-09	0.00606325263957038	8.22797281866534e-06
ALL_DTA_BLUE.Peiffer_2013_nam	rlgbp	89.0932487940777	-1.56324794166348e-08	0.00134739427746093	0.035906604067474
ALL_DTA_BLUP.Peiffer_2013_nam	rlgbp	90.0880214198036	-1.67909080879136e-08	0.00163390955443386	0.0208622840161715
ALL_ear_height_BLUE.Peiffer_2013_nam	rlgbp	188.836765702338	-1.23426857266932e-07	0.00346858040554404	0.000757384073644322
ALL_ear_height_BLUP.Peiffer_2013_nam	rlgbp	186.681756539239	-1.20872830516552e-07	0.00350621151512443	0.000708756916969316
DTS_BLUP.Hung_2012_1_nam	rlgbp	54.6952989179308	2.90694372523728e-08	0.00265233428589951	0.000530350626106641
DTA_BLUP.Hung_2012_1_nam	rlgbp	58.0566139174353	2.28926449432567e-08	0.00200183616157349	0.00261494945157291
asi_BLUP.Hung_2012_1_nam	rlgbp	-0.763089070267215	2.99405106593734e-09	0.000515692760062979	0.126756008691476
plantheight_BLUP.Hung_2012_1_nam	rlgbp	171.246803666811	-1.41858132079316e-08	4.09743299316261e-05	0.666918134474519
earheight_BLUP.Hung_2012_1_nam	rlgbp	105.907239660472	-3.05635345800663e-08	0.000289464280956275	0.252627857531135
leaflength_BLUP.Hung_2012_1_nam	rlgbp	299.921369217278	5.53522992227717e-07	0.00401476234033367	2.00847492750074e-05
leafwidth_BLUP.Hung_2012_1_nam	rlgbp	75.2188733433873	1.87043694870019e-08	0.000197227789508982	0.345082261841719
tassprimbranchno_BLUP.Hung_2012_1_nam	rlgbp	-1.88031040497798	1.36720778433482e-08	0.000992825407854848	0.0341273972175781
tasslength_BLUP.Hung_2012_1_nam	rlgbp	427.710855869916	-1.21580367123607e-07	0.000571171036152907	0.10807511782901
upperleafangle_BLUP.Hung_2012_1_nam	rlgbp	173.66470614448	-1.27364103077655e-07	0.015270973180335	7.68798506076519e-17
cobdiam_BLUP.Hung_2012_1_nam	rlgbp	23.6156859101144	3.41485627763219e-09	0.000140877888739897	0.42520041591137
coblength_BLUP.Hung_2012_1_nam	rlgbp	145.704545352082	-2.1132295593419e-08	0.000150047540406315	0.410314026388597
earrowno_BLUP.Hung_2012_1_nam	rlgbp	34.3611090279779	-2.37129780193686e-08	0.0138691658022399	2.01463505161059e-15
kernelnoperrow_BLUP.Hung_2012_1_nam	rlgbp	39.2928475606406	-2.00160729514625e-08	0.00349665232642003	7.04289558213888e-05
earmass_BLUP.Hung_2012_1_nam	rlgbp	143.46186540589	-8.74747046651138e-08	0.00275522745582823	0.000417964152328527
cobmass_BLUP.Hung_2012_1_nam	rlgbp	24.1041701047875	-9.58264457318628e-09	0.000390630074759724	0.184000076008964
totalkernelweight_BLUP.Hung_2012_1_nam	rlgbp	112.445729713938	-6.96388650186575e-08	0.00264852387313211	0.000541417787547386
weight20kernels_BLUP.Hung_2012_1_nam	rlgbp	2.41493187118369	2.28761815001193e-09	0.000884110218626372	0.0458556410838718
totalkernelno_BLUP.Hung_2012_1_nam	rlgbp	749.421982586531	-5.8741560059364e-07	0.00803985492053695	1.7009977938214e-09
nodenumberbelowear_BLUP.Hung_2012_1_nam	rlgbp	6.20038117442365	3.16943765190104e-09	0.000674264737139934	0.0820024471422534
nodenumberaboveear_BLUP.Hung_2012_1_nam	rlgbp	3.06535203660736	3.12808464604826e-09	0.00206535135884166	0.00238312031659294
numbraceroots_BLUP.Hung_2012_1_nam	rlgbp	4.07355464116727	-2.75322325394059e-09	0.00497346964698971	2.25544019673615e-06
DTA_BLUP.Wallace_2014_nam	rlgbp	56.3236912690424	2.49712319311732e-08	0.00230293280632688	0.00135361911599983
chlorophylla_BLUP.Wallace_2014_nam	rlgbp	145.716678179196	-1.13973491736466e-07	0.00608125780735222	4.95637768397256e-07
chlorophyllb_BLUP.Wallace_2014_nam	rlgbp	20.830179664308	8.54019488913384e-09	0.00135226698467755	0.0178759701347251
malate_BLUP.Wallace_2014_nam	rlgbp	0.645146846140319	-4.88277277678331e-10	0.00245131899733405	0.00142592272409302
fumarate_BLUP.Wallace_2014_nam	rlgbp	0.0113054600888694	-4.31371974589443e-11	8.06385301215937e-05	0.56318477959551
fumarate2_BLUP.Wallace_2014_nam	rlgbp	0.0867209426818842	-2.80521705110298e-11	3.36395302712072e-05	0.708856918372638
glutamate_BLUP.Wallace_2014_nam	rlgbp	0.116664005512619	-5.88052917540216e-11	7.72388434360725e-05	0.571530279668914
aminoacids_BLUP.Wallace_2014_nam	rlgbp	1.68596977784926	1.93508245989812e-10	5.76262389819312e-06	0.87718231110025
protein_BLUP.Wallace_2014_nam	rlgbp	1.68662992265188	-7.21736506958359e-10	0.00547022241454632	1.86088000508093e-06
nitrate_BLUP.Wallace_2014_nam	rlgbp	0.0598672813163639	-1.61230962945488e-11	0.000164175675447113	0.409420814478455
starch_BLUP.Wallace_2014_nam	rlgbp	1.05763643134695	-2.19617606960746e-10	3.59138435608997e-05	0.699639075654694
sucrose_BLUP.Wallace_2014_nam	rlgbp	2.34230517794427	2.06326961553362e-10	9.05495268233054e-06	0.846393143674043
glucose_BLUP.Wallace_2014_nam	rlgbp	-1.42913943971429	2.7748530074371e-09	0.00429661226450664	2.39563023194775e-05
fructose_BLUP.Wallace_2014_nam	rlgbp	0.594035097555785	1.91927378683836e-10	6.67216389092329e-05	0.598979985479981
principal_component_metabolies1.Wallace_2014_nam	rlgbp	9.51252206304467	-1.14096343411198e-08	0.00216217152915172	0.00275954995129495
principal_component_metabolies2.Wallace_2014_nam	rlgbp	-8.5695545075332	1.02965638697629e-08	0.0022680508090181	0.00217073081018253
GDD_DTS_BLUP.Peiffer_2014_nam	rlgbp	520.288310464203	4.77986676399902e-07	0.00365742457078052	5.35471734370768e-05
GDD_DTA_BLUP.Peiffer_2014_nam	rlgbp	597.022629171204	3.58308784352687e-07	0.00228298314317354	0.00142057732291947
GDD_ASI_BLUP.Peiffer_2014_nam	rlgbp	-36.1497340838017	7.10670922994667e-08	0.00156303623479888	0.00830531322682035
DTS_BLUP.Peiffer_2014_nam	rlgbp	54.0329276510496	3.09095518481924e-08	0.00313733603612519	0.000183386141116547
DTA_BLUP.Peiffer_2014_nam	rlgbp	59.1119896449491	2.14646636778514e-08	0.00178126169952432	0.00483558974350754
ASI_BLUP.Peiffer_2014_nam	rlgbp	-2.79852750709814	5.41095688646005e-09	0.00154765589942765	0.0086300689203386
plant_height_BLUP.Peiffer_2014_nam	rlgbp	191.58675917239	-2.64621916921563e-08	0.000113473017487973	0.477145355552086
ear_height_BLUP.Peiffer_2014_nam	rlgbp	109.560201968258	-2.66181468485929e-08	0.000158578431892956	0.400679849334202
plant_height_minus_ear_height_BLUP.Peiffer_2014_nam	rlgbp	77.941281289018	5.17779430066002e-09	1.73927591356379e-05	0.78077044154869
ear_height_div_plant_height_BLUP.Peiffer_2014_nam	rlgbp	0.666697137240022	-1.83717337750613e-10	0.000605970990324974	0.100379103051633
plant_height_div_DTA_BLUP.Peiffer_2014_nam	rlgbp	2.92781410280392	-8.27574169054336e-10	0.000801436895289899	0.0588099858030075
GDD_DTA_long_BLUP.Hung_2012_nam	rlgbp	603.098269451529	3.75212273212745e-07	0.0024349970106581	0.000900938385571657
GDD_DTA_short_BLUP.Hung_2012_nam	rlgbp	840.530294179008	7.38913042340351e-08	0.000217781300154018	0.322034165077427
GDD_DTA_photo_resp_BLUP.Hung_2012_nam	rlgbp	-290.84286324055	3.65701415948238e-07	0.00515798129130196	1.39764146320101e-06
GDD_DTS_long_BLUP.Hung_2012_nam	rlgbp	569.174315499326	4.41487661304516e-07	0.0030686339011249	0.000193508872632067
GDD_DTS_short_BLUP.Hung_2012_nam	rlgbp	832.373207253945	1.09970128498642e-07	0.000383374753188274	0.188028932747965
GDD_DTS_photo_resp_BLUP.Hung_2012_nam	rlgbp	-265.00575818092	3.33694212793967e-07	0.00425980328930031	1.12098791583349e-05
GDD_DTA_NC06_BLUP.Hung_2012_nam	rlgbp	709.813698307193	2.31086211227109e-07	0.000899148727781302	0.044519610021711
GDD_DTS_NC06_BLUP.Hung_2012_nam	rlgbp	618.92068104981	3.71313860924011e-07	0.00203909129214743	0.00249333744502009
GDD_DTA_MO06_BLUP.Hung_2012_nam	rlgbp	-7.33080416103478	1.14220569354413e-06	0.0243848732787607	3.78205215684457e-16
GDD_DTS_MO06_BLUP.Hung_2012_nam	rlgbp	-61.5816578787436	1.23967912678933e-06	0.0256014442292657	6.46536534278071e-17
GDD_DTA_NY06_BLUP.Hung_2012_nam	rlgbp	751.22421839863	1.86310117400738e-07	0.00118628801436154	0.0286433782191535
GDD_DTS_NY06_BLUP.Hung_2012_nam	rlgbp	846.643123398097	8.98277440142077e-08	0.000403283788518224	0.21201778447317
GDD_DTA_IL06_BLUP.Hung_2012_nam	rlgbp	705.989179398663	2.8683947405891e-07	0.0012774802290347	0.0188655692952857
GDD_DTS_IL06_BLUP.Hung_2012_nam	rlgbp	918.957020808831	6.02211103529498e-08	5.46725313571576e-05	0.633282781773061
GDD_DTA_FL06_BLUP.Hung_2012_nam	rlgbp	795.608101437005	1.20980950845954e-07	0.000994911175471407	0.0392069365653619
GDD_DTS_FL06_BLUP.Hung_2012_nam	rlgbp	657.949091011917	3.11443949485904e-07	0.00481918463514043	4.8864616093178e-06
GDD_DTA_PR06_BLUP.Hung_2012_nam	rlgbp	686.012200328944	3.47388618217682e-07	0.00294414197551088	0.000789955654000673
GDD_DTS_PR06_BLUP.Hung_2012_nam	rlgbp	980.838861119688	6.796044069181e-09	1.0679532693161e-06	0.945277171273417
GDD_DTA_NC07_BLUP.Hung_2012_nam	rlgbp	697.739174064445	2.51645741139893e-07	0.00129140449251673	0.0158252897324111
GDD_DTS_NC07_BLUP.Hung_2012_nam	rlgbp	637.540419344711	3.4751505600455e-07	0.00214446372601659	0.00186852981489117
GDD_DTA_MO07_BLUP.Hung_2012_nam	rlgbp	1011.24141118353	-1.62770346790014e-07	0.000526862214396159	0.262089163916366
GDD_DTS_MO07_BLUP.Hung_2012_nam	rlgbp	1105.54337797438	-2.48235140150862e-07	0.000989582458005098	0.123943405099939
GDD_DTA_NY07_BLUP.Hung_2012_nam	rlgbp	741.169893622897	1.05043096937522e-07	0.000580758936326982	0.107733264942584
GDD_DTS_NY07_BLUP.Hung_2012_nam	rlgbp	756.816238257609	1.26816134796871e-07	0.000850891649933159	0.0519216874110845
GDD_DTA_IL07_BLUP.Hung_2012_nam	rlgbp	666.398904694845	3.01373375837373e-07	0.0033054866063419	0.000120907549073239
GDD_DTS_IL07_BLUP.Hung_2012_nam	rlgbp	511.457214533898	5.11022243941702e-07	0.00817542413524832	1.45035715865891e-09
GDD_DTA_FL07_BLUP.Hung_2012_nam	rlgbp	865.816853088438	5.82819744117502e-08	0.000134564865350737	0.518381693653026
GDD_DTS_FL07_BLUP.Hung_2012_nam	rlgbp	693.108236419112	2.86498786268442e-07	0.00247603535230208	0.00587000226010577
sqrt_diseased_leaf_area1_BLUP.Poland_2011_nam	rlgbp	5.35669335590008	-2.51295312936413e-09	0.000333447714611127	0.242351531222326
sqrt_diseased_leaf_area2_BLUP.Poland_2011_nam	rlgbp	7.90496335225738	-4.66539024509759e-09	0.000758106566265797	0.0778952683624173
sqrt_diseased_leaf_area3_BLUP.Poland_2011_nam	rlgbp	9.51242100396514	-5.15016987393961e-09	0.000891243274747135	0.0559216515455901
